Experience made the : 2022-15-11--09-50-51
Pos X; Pos Y; Pos Z; Timer; Is Touched; Speed
0,1800303; -0,01057346; 0,01793965; 7,970771; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,979294; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,004503; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,039795; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,049969; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,057716; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,066116; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,074299; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,082915; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,0912; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,099837; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,108209; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,115983; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,124676; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,132788; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,141262; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,149376; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,157743; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,165955; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,174139; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,182589; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,190925; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,199269; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,207558; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,216157; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,232881; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,240881; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,249112; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,257201; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,266148; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,274426; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,282961; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,296807; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,303601; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,317402; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,331402; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,347629; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,361427; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,374023; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,388789; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,403947; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,416111; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,430896; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,441405; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,457392; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,473569; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,485608; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,499767; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,511168; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,527644; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,54343; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,554433; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,570333; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,580914; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,597269; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,608746; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,624497; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,639626; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,652212; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,665462; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,681299; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,695009; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,706583; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,72244; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,737457; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,74974; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,765096; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,777894; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,805488; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,822332; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,830532; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,846424; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,857543; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,866142; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,880707; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,887808; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,894643; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,907124; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,91518; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,922166; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,935107; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,945627; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,963513; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,973324; Missed; 0
0,1800303; -0,01057346; 0,01793965; 8,990677; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,00079; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,019078; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,029488; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,047892; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,05893; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,074412; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,084141; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,090842; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,104017; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,113242; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,11985; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,131464; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,138893; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,145998; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,159393; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,167411; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,174412; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,187461; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,195353; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,202384; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,215362; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,223182; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,230505; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,244139; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,251417; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,257572; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,271128; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,277557; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,284534; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,298335; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,306618; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,312746; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,326866; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,340051; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,354182; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,361244; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,368843; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,382214; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,3952; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,409038; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,416096; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,422907; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,436612; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,450353; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,464285; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,477986; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,492056; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,499207; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,506343; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,519941; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,534083; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,547561; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,561229; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,575258; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,588977; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,602926; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,616818; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,630499; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,644421; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,658879; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,672112; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,68609; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,699605; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,713546; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,727366; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,74113; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,755052; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,768898; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,782755; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,796553; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,810503; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,824292; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,838094; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,852172; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,865842; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,879657; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,89353; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,90726; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,921075; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,935246; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,948817; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,962621; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,976361; Missed; 0
0,1800303; -0,01057346; 0,01793965; 9,990198; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,00411; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,01787; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,03183; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,04556; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,0593; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,07318; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,087; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,10082; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,11505; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,12864; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,14254; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,15628; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,17006; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,18411; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,19781; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,21152; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,22524; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,24059; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,25275; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,26662; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,28039; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,29422; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,30818; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,32221; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,33621; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,35003; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,36407; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,37792; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,39192; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,40594; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,41983; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,43382; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,44793; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,46196; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,4754; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,48957; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,5033; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,51737; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,53113; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,5452; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,55928; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,57337; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,58723; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,60093; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,6147; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,62864; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,64259; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,65658; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,67051; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,68441; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,69846; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,71238; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,72627; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,74006; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,75407; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,76813; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,78196; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,79597; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,80991; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,82388; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,83835; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,85153; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,86623; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,87958; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,89338; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,90719; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,92117; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,93514; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,94902; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,96325; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,97716; Missed; 0
0,1800303; -0,01057346; 0,01793965; 10,99074; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,00483; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,01867; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,03269; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,04666; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,06083; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,07444; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,08832; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,10232; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,11619; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,13016; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,14427; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,15808; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,17194; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,18616; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,2001; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,21397; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,22757; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,24149; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,25548; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,26949; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,2834; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,29726; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,31121; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,32521; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,33911; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,35317; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,36696; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,38092; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,39483; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,40876; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,42261; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,43675; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,4505; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,46477; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,47857; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,49235; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,5061; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,52002; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,53405; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,54806; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,56171; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,57587; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,59016; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,6038; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,61759; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,63159; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,64548; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,65955; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,67332; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,68722; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,701; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,71512; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,72894; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,74307; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,75694; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,7707; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,78469; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,79883; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,81254; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,82653; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,84065; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,85466; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,86837; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,88219; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,89621; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,91013; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,92415; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,93791; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,952; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,966; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,9797; Missed; 0
0,1800303; -0,01057346; 0,01793965; 11,99377; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,00768; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,02317; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,03498; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,04891; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,06297; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,0772; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,09381; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,10674; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,11874; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,1325; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,14746; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,16129; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,17452; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,18891; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,20252; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,21658; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,23055; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,24458; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,26084; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,27262; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,28665; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,3; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,31418; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,32922; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,34215; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,35569; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,36954; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,38354; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,3975; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,41159; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,42516; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,43911; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,45306; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,46701; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,48131; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,49509; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,50887; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,52282; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,53682; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,55059; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,56481; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,57844; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,5924; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,60675; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,62051; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,63397; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,64794; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,66225; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,67628; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,68957; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,7036; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,71759; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,73164; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,74537; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,75944; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,77345; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,78725; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,80134; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,81518; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,82913; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,84307; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,85715; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,87084; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,88487; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,899; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,91304; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,928; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,94045; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,95476; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,96834; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,9821; Missed; 0
0,1800303; -0,01057346; 0,01793965; 12,99625; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,01033; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,02476; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,03874; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,05377; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,06645; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,0816; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,09372; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,10822; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,12249; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,13569; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,14949; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,16437; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,17798; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,19232; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,20558; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,22; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,23354; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,24758; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,26108; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,27509; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,28881; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,30304; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,31684; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,33083; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,34498; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,35819; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,37269; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,38695; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,39994; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,41378; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,42873; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,44181; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,45598; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,46968; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,48364; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,49765; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,51152; Missed; 0
